"","X","Y","date"
"2069",348812.633348845,586632.3330342,2016-03-13
"2070",360718.099510445,565893.411759171,2016-03-13
"2072",357630.823635459,564758.021990175,2016-03-13
"2073",353810.996640345,571228.957120949,2016-03-14
"2074",363589.322747573,565147.605080537,2016-03-14
"2075",363300.07726228,564495.248532962,2016-03-14
"2076",364090.152168214,565347.233949222,2016-03-14
"2077",355723.938598301,567948.94639442,2016-03-14
"2078",364885.989802304,560273.251722648,2016-03-14
"2079",347300.489843077,580075.489749066,2016-03-14
"2080",360782.382249486,564062.778920472,2016-03-14
"2081",355696.248244909,589589.511944097,2016-03-14
"2082",351568.886919671,575150.198905861,2016-03-14
"2083",358150.486711701,559595.974611195,2016-03-14
"2084",360153.639372503,568476.356639576,2016-03-14
"2085",351657.268807519,576157.281438846,2016-03-14
"2086",352681.468431077,588803.737731381,2016-03-14
"2087",351236.969260444,577535.568292624,2016-03-14
"2089",353929.601642522,594300.226574306,2016-03-14
"2090",359278.569025676,576521.476021474,2016-03-14
"2091",350813.600730271,569453.823489038,2016-03-14
"2092",353312.682392953,581839.965942545,2016-03-14
"2093",358615.587532005,567016.275181171,2016-03-14
"2094",349324.067756211,582986.933004031,2016-03-14
"2095",356457.31513597,578019.646904296,2016-03-14
"2096",344404.252769481,569464.431683647,2016-03-14
"2097",358973.094615115,568653.67968419,2016-03-14
"2098",354380.387826457,581051.18535825,2016-03-14
"2099",353302.035550917,582220.098347685,2016-03-14
"2101",345409.818186748,590432.307811758,2016-03-14
"2102",346629.604340562,569968.87944036,2016-03-14
"2103",362439.049181367,566337.200039949,2016-03-14
"2104",348163.96657436,580076.057008213,2016-03-14
"2105",360681.526141643,564076.807128789,2016-03-14
"2106",346244.687571779,584050.446697183,2016-03-14
"2107",350800.238058668,562953.00133211,2016-03-14
"2108",357540.580693922,564364.538924257,2016-03-14
"2109",349489.557919617,580937.198303832,2016-03-14
"2110",356460.058626005,585049.254101934,2016-03-15
"2111",355293.869107458,565281.064405675,2016-03-15
"2112",352853.620821467,569295.014943425,2016-03-15
"2113",347938.153860502,585762.104827907,2016-03-15
"2114",355257.878529668,586838.144759753,2016-03-15
"2115",353348.324992794,572626.461265892,2016-03-15
"2116",350222.90580961,585108.649955616,2016-03-15
"2117",353202.043962292,582199.356484262,2016-03-15
"2118",357390.601463837,569824.740690924,2016-03-15
"2119",354679.420456508,572982.419599409,2016-03-15
"2120",362005.557315827,565778.82965829,2016-03-15
"2121",351589.058767083,563973.839607698,2016-03-15
"2122",353453.179628956,585579.617244168,2016-03-15
"2123",356335.390831834,567763.024803772,2016-03-15
"2124",353358.375850703,572626.758539625,2016-03-15
"2125",357552.7392085,571282.013874646,2016-03-15
"2126",356649.590540809,563707.984397143,2016-03-15
"2127",356957.808564007,567175.376239873,2016-03-15
"2128",343665.719233057,585460.11228305,2016-03-15
"2129",342466.382764841,592858.844849072,2016-03-15
"2131",350193.958588917,585966.392999886,2016-03-15
"2132",356806.599650445,583322.878162786,2016-03-15
"2133",356878.200257616,566385.339799527,2016-03-15
"2135",364675.638192954,565406.92996123,2016-03-16
"2136",360013.451926173,566230.575163592,2016-03-16
"2137",354027.399670474,588023.203387826,2016-03-16
"2138",351589.058767083,563973.839607698,2016-03-16
"2139",360783.326874092,564029.908857373,2016-03-16
"2140",351589.058767083,563973.839607698,2016-03-16
"2141",356161.62341844,566747.220018926,2016-03-16
"2142",347411.752412953,582460.213485204,2016-03-16
"2143",364095.317286012,565123.462420028,2016-03-16
"2144",354659.893529158,559195.080789322,2016-03-16
"2145",349187.478998746,588397.132707723,2016-03-16
"2146",359532.44154525,561761.815396918,2016-03-16
"2147",356266.535557743,570572.993750761,2016-03-16
"2148",362115.596435623,570236.253012941,2016-03-16
"2149",353617.49674442,578295.727859934,2016-03-16
"2150",353310.81502385,575322.176112611,2016-03-16
"2151",351283.624953463,569027.662554162,2016-03-16
"2152",355848.60501135,586044.673427134,2016-03-16
"2153",347422.391536965,585169.615328733,2016-03-16
"2154",354046.616290074,593988.432985959,2016-03-16
"2155",366032.584907555,558329.465097304,2016-03-16
"2157",360791.586845933,567305.577861341,2016-03-16
"2158",345315.318584637,590410.044196373,2016-03-16
"2160",348010.356839369,584144.897131316,2016-03-16
"2161",355924.224664292,589353.04227481,2016-03-16
"2162",358716.762932427,562122.069550618,2016-03-16
"2163",363238.77146282,566913.267703743,2016-03-16
"2164",362768.237225804,561484.762882901,2016-03-16
"2165",359133.490801052,562783.832981044,2016-03-16
"2166",356409.156099109,577485.546356357,2016-03-16
"2167",346289.780428621,582640.097335566,2016-03-16
"2168",350652.3663259,575329.457583592,2016-03-16
"2170",347056.010533141,587770.222555266,2016-03-16
"2171",366409.691002077,561001.094288144,2016-03-16
"2172",355041.503406326,593459.912040586,2016-03-17
"2173",354364.230080983,559029.889870116,2016-03-17
"2174",354490.079446497,588099.937328873,2016-03-17
"2175",361222.281875064,570208.214216377,2016-03-17
"2176",353828.359150571,567091.597418586,2016-03-17
"2177",357566.794407499,567979.432868614,2016-03-17
"2178",353041.98555132,566077.512085725,2016-03-17
"2179",356577.368983793,570005.192568854,2016-03-17
"2180",356292.720695853,586751.851454166,2016-03-17
"2181",357381.467062288,558160.93728878,2016-03-17
"2182",351854.227057853,569549.825101003,2016-03-17
"2183",346749.380275869,587122.185546993,2016-03-17
"2184",360616.887929942,562642.732667337,2016-03-17
"2185",355091.225148463,594267.948299401,2016-03-17
"2186",352625.333385754,584651.731413562,2016-03-17
"2187",357843.536428766,557487.884022943,2016-03-17
"2188",353793.635806845,568324.805174574,2016-03-17
"2189",355481.337471261,590998.072421567,2016-03-17
"2190",358568.319113229,566036.100530503,2016-03-17
"2191",349549.916721199,577926.393762562,2016-03-17
"2192",346918.270009703,588214.834098628,2016-03-17
"2193",347955.186607628,569780.279322422,2016-03-17
"2194",346574.422292418,568514.367361859,2016-03-17
"2195",363883.429845965,560092.188988677,2016-03-17
"2197",345249.489771872,568675.018092007,2016-03-18
"2198",347227.668437731,584905.960645378,2016-03-18
"2199",360772.328793148,569755.848622995,2016-03-18
"2200",359721.090361269,568148.612322511,2016-03-18
"2201",357047.428371685,563933.513085051,2016-03-18
"2202",359636.948139089,571584.690876884,2016-03-18
"2203",358410.191941724,559298.744306996,2016-03-18
"2204",356170.820825085,591395.157576458,2016-03-18
"2205",348505.653640479,589778.557926568,2016-03-18
"2206",346823.459490535,577659.597307319,2016-03-18
"2207",363028.222609779,567168.66043725,2016-03-18
"2208",353905.542892697,582442.908396268,2016-03-18
"2209",356337.244812181,570069.162028765,2016-03-18
"2210",357237.928712392,557348.627788286,2016-03-18
"2211",354776.94388704,592908.471350655,2016-03-18
"2212",356195.499587077,561901.800051838,2016-03-18
"2214",348430.356055306,589018.95189668,2016-03-18
"2215",358186.129997995,559327.133883781,2016-03-18
"2216",353231.3272374,591343.395208773,2016-03-18
"2217",347222.472074526,581189.488121708,2016-03-18
"2218",352995.091359042,587999.43178615,2016-03-18
"2219",362701.113519847,566096.681452581,2016-03-18
"2220",353207.505972654,592133.087936061,2016-03-18
"2221",362403.046143863,569574.856229237,2016-03-18
"2222",364096.199824839,559484.065686503,2016-03-18
"2223",351879.496316608,574911.864962867,2016-03-18
"2224",352814.332055981,593549.16492417,2016-03-18
"2225",360424.598301033,565885.483820077,2016-03-18
"2226",344162.84829359,584225.374258901,2016-03-19
"2228",355427.655192493,571363.948303202,2016-03-19
"2229",357941.714569602,564503.840810494,2016-03-19
"2230",344806.633984763,569913.784291257,2016-03-19
"2231",356083.040619153,583889.182352838,2016-03-19
"2232",353566.861008768,581329.704385305,2016-03-19
"2233",364656.444956061,565036.651230576,2016-03-19
"2234",355271.59965301,569752.495972716,2016-03-19
"2235",353845.50477396,570123.699262088,2016-03-19
"2236",355984.231786584,589784.607942034,2016-03-19
"2237",359098.412531551,564029.57157361,2016-03-19
"2238",359135.311684636,568017.228034209,2016-03-19
"2239",356097.966907124,570565.669814394,2016-03-19
"2240",364107.182743108,558916.794011207,2016-03-19
"2241",355026.832367056,588961.925240161,2016-03-19
"2242",364476.897210483,565891.871239121,2016-03-19
"2243",364217.790630336,564154.869177596,2016-03-19
"2244",351080.293796473,570807.372905805,2016-03-19
"2245",353570.862855511,580621.405450331,2016-03-19
"2246",358234.881280429,568573.206448638,2016-03-19
"2247",354013.685104542,587515.366535635,2016-03-19
"2248",356476.788014974,570006.729275361,2016-03-19
"2249",350215.625167365,575278.829562804,2016-03-19
"2250",357124.821814754,570091.411171207,2016-03-19
"2251",352715.261359072,591709.096593959,2016-03-19
"2252",351690.526028908,588875.098020885,2016-03-19
"2253",360025.92633301,558557.459117413,2016-03-19
"2255",355672.740785483,590969.691403347,2016-03-20
"2256",343769.676593419,585439.425357292,2016-03-20
"2257",358621.968099391,566805.952402858,2016-03-20
"2258",350445.988856236,578789.841446657,2016-03-20
"2259",355755.930416029,570518.450869001,2016-03-20
"2260",353834.833700106,578823.418947847,2016-03-20
"2261",347909.786472055,587890.559029114,2016-03-20
"2262",356659.729232868,570886.111219954,2016-03-20
"2263",355828.770157774,570460.594717665,2016-03-20
"2264",352373.556301906,571793.409358804,2016-03-20
"2265",355528.306118462,566204.678408913,2016-03-20
"2266",354166.746536504,569409.590975545,2016-03-20
"2267",350567.045743543,581591.003621646,2016-03-20
"2268",357295.834095346,570904.070685209,2016-03-20
"2269",358013.619503691,559794.685897522,2016-03-20
"2272",359513.553418281,573985.564165034,2016-03-21
"2273",349579.135387998,591630.506517042,2016-03-21
"2274",354836.365895518,563488.490512692,2016-03-21
"2275",360388.653477996,567089.121421959,2016-03-21
"2276",345241.848535403,568897.223646235,2016-03-21
"2277",352422.948798095,587182.217749934,2016-03-21
"2278",350525.894375922,585724.378269348,2016-03-21
"2279",362406.69572896,566490.201884767,2016-03-21
"2280",357047.689044757,567582.06871094,2016-03-21
"2281",351478.717968336,567515.587166977,2016-03-21
"2282",355967.148558981,570173.995054226,2016-03-21
"2283",353284.968301976,571953.768286237,2016-03-21
"2284",356047.922668738,562375.702575573,2016-03-21
"2285",351478.717968336,567515.587166977,2016-03-21
"2286",353963.434929869,565895.580342697,2016-03-21
"2287",355967.148558981,570173.995054226,2016-03-21
"2288",355708.092287664,589791.321980427,2016-03-21
"2290",362920.900418751,564991.52173867,2016-03-21
"2291",356051.282667191,570795.782769578,2016-03-21
"2292",360040.579475518,561597.22441989,2016-03-21
"2293",358576.849097587,556484.184587973,2016-03-21
"2294",353606.817969152,570210.652019607,2016-03-21
"2295",352627.482973912,570113.733641036,2016-03-21
"2296",359282.520145286,567218.708731799,2016-03-21
"2297",365034.11432745,565232.013440953,2016-03-21
"2298",355972.380467507,590204.944091582,2016-03-21
"2299",351072.060232583,583300.613479686,2016-03-21
"2300",356783.464032261,566178.433937288,2016-03-21
"2301",355497.462687819,591203.803693783,2016-03-21
"2302",346650.665316083,587861.962972589,2016-03-21
"2303",356162.599404152,566718.237429909,2016-03-21
"2304",353439.183074904,570121.64781769,2016-03-21
"2305",354164.27514197,580639.113011241,2016-03-21
"2306",358437.015502403,558489.462773433,2016-03-21
"2307",354682.717968256,582129.494361745,2016-03-21
"2308",343850.418275118,586990.518688926,2016-03-21
"2309",355317.959060153,582481.850421181,2016-03-21
"2310",360877.825434148,564245.086078917,2016-03-21
"2311",356701.153077796,586526.945549869,2016-03-21
"2312",355394.197461458,568969.818224643,2016-03-22
"2313",359957.003892964,568251.332338486,2016-03-22
"2314",361861.449108564,569754.643638673,2016-03-22
"2315",349850.139407823,567562.248279936,2016-03-22
"2316",351407.988585582,584731.020643539,2016-03-22
"2317",348012.833472502,581896.986709839,2016-03-22
"2318",356511.535565607,583100.596105352,2016-03-22
"2319",361090.553701737,554367.100700395,2016-03-22
"2320",354150.239451055,587319.355637056,2016-03-22
"2321",364007.844851086,561985.018482473,2016-03-22
"2322",356005.557794026,589014.340966402,2016-03-22
"2323",360124.627732923,558362.685818412,2016-03-22
"2324",363994.451335293,565120.782350786,2016-03-22
"2325",364756.719236348,562410.504980202,2016-03-22
"2326",350155.242340088,587738.777783091,2016-03-22
"2327",352125.776971198,567634.791581458,2016-03-22
"2328",354786.108219334,586887.475572114,2016-03-22
"2329",364840.217813588,563342.851978358,2016-03-22
"2330",361775.148845116,565571.569259744,2016-03-22
"2331",357027.891838785,585872.75895073,2016-03-22
"2332",348316.728849618,571427.698261533,2016-03-22
"2333",346466.227886046,583443.203243822,2016-03-22
"2334",351024.260284664,578138.175841994,2016-03-22
"2335",357504.861644631,584319.51869194,2016-03-22
"2336",354490.131671441,588103.936504938,2016-03-22
"2338",359224.851601694,562662.184611321,2016-03-22
"2339",352833.568743759,583595.610273352,2016-03-22
"2340",356038.16467412,567550.648043275,2016-03-22
"2341",350835.576507952,576273.11277694,2016-03-22
"2343",350884.013451799,574267.463710163,2016-03-23
"2344",353189.566532696,571732.464180456,2016-03-23
"2345",349337.767414768,571205.758942463,2016-03-23
"2346",356840.134488081,567774.017768358,2016-03-23
"2347",363299.452789723,564528.232419761,2016-03-23
"2348",354490.079446497,588099.937328873,2016-03-23
"2349",356414.297306674,580536.622907156,2016-03-23
"2350",353823.843549655,578113.454204268,2016-03-23
"2351",352527.192675179,588042.719687917,2016-03-23
"2352",357638.6827453,572031.241813017,2016-03-23
"2353",350238.760208139,582934.241163565,2016-03-23
"2354",353823.843549655,578113.454204268,2016-03-23
"2355",346491.201650011,581639.41142765,2016-03-23
"2356",356083.040619153,583889.182352838,2016-03-23
"2357",349140.542529544,571017.130422572,2016-03-23
"2358",355989.754731345,569346.780056318,2016-03-23
"2359",359891.158403104,570899.149390523,2016-03-23
"2360",359175.791017632,571109.450018471,2016-03-23
"2361",363994.451335293,565120.782350786,2016-03-23
"2362",357743.255808162,567346.399264379,2016-03-23
"2363",348338.628122177,570623.014912304,2016-03-23
"2364",353344.682369547,584255.884366094,2016-03-23
"2365",358568.381083094,564179.274382634,2016-03-23
"2366",361841.600605185,565898.593478957,2016-03-23
"2367",363994.451335293,565120.782350786,2016-03-23
"2368",360827.254312581,567902.022099945,2016-03-23
"2369",353399.265320088,571514.214173306,2016-03-23
"2370",344619.779858857,584228.11529039,2016-03-23
"2371",352093.152502568,571093.927332099,2016-03-23
"2372",349862.622578477,570669.701274187,2016-03-23
"2373",353638.18136547,585582.343635662,2016-03-23
"2374",349348.721141756,567368.614150875,2016-03-23
"2376",356083.040619153,583889.182352838,2016-03-23
"2377",352836.86500579,583207.646884827,2016-03-23
"2378",356903.25748257,569181.275714848,2016-03-24
"2379",356139.069989094,563898.451599273,2016-03-24
"2380",365055.996636469,565167.121765409,2016-03-24
"2381",364617.157612029,564348.958664903,2016-03-24
"2382",359221.811029102,569417.488898328,2016-03-24
"2383",353517.80989415,567301.638222131,2016-03-24
"2384",356717.261162757,568569.221580226,2016-03-24
"2385",359657.406818738,568248.270210066,2016-03-24
"2386",353517.80989415,567301.638222131,2016-03-24
"2387",352085.21860421,571315.79428018,2016-03-24
"2388",359237.701217928,568844.251157865,2016-03-24
"2389",354561.433154325,580448.540333198,2016-03-24
"2390",349863.87159413,569704.932092518,2016-03-24
"2391",359511.704578496,561453.413254392,2016-03-24
"2392",354561.433154325,580448.540333198,2016-03-24
"2393",353369.683119161,594330.978853895,2016-03-24
"2394",347102.354436553,585843.822303095,2016-03-24
"2395",359367.550629264,556128.475409213,2016-03-24
"2396",356695.652205424,562124.555727332,2016-03-24
"2397",358687.215582611,559573.025242263,2016-03-24
"2398",364327.89105877,563714.665322868,2016-03-24
"2399",360437.420717278,564121.059788526,2016-03-24
"2400",350413.449975066,577944.890852582,2016-03-24
"2401",354094.508148394,570321.514709565,2016-03-24
"2402",356381.737624224,565722.741742092,2016-03-24
"2403",364084.633626971,565573.334983349,2016-03-24
"2404",355674.604460901,569788.503040775,2016-03-24
"2406",357467.71075022,556748.452652407,2016-03-24
"2407",355936.740621704,591372.314706019,2016-03-24
"2408",363518.273161333,563715.87712275,2016-03-24
"2409",346665.291769093,590038.801738524,2016-03-24
"2410",360463.020643443,571103.682029907,2016-03-24
"2411",354400.513459512,582945.184788921,2016-03-24
"2412",348317.89462847,571390.496830739,2016-03-25
"2413",350805.105374504,591485.67095657,2016-03-25
"2414",355834.919709437,563933.504228303,2016-03-25
"2415",353939.620860579,581340.07235301,2016-03-25
"2416",358078.241289433,574317.515505445,2016-03-25
"2417",359999.056263344,565527.684727246,2016-03-25
"2418",353241.953687857,583806.811637952,2016-03-25
"2419",346914.3070143,593001.724211451,2016-03-25
"2420",359843.914949929,566535.609892931,2016-03-25
"2421",348290.47625461,578370.484442502,2016-03-25
"2422",364084.633626971,565573.334983349,2016-03-25
"2423",357531.422727043,565989.476075803,2016-03-25
"2424",359302.279105221,566440.239135126,2016-03-25
"2425",356000.373871253,568946.329881255,2016-03-25
"2426",356011.402440082,565914.433387247,2016-03-25
"2427",351064.775750024,583402.417300836,2016-03-25
"2428",353736.975972455,566704.819813498,2016-03-25
"2429",356158.638732704,578320.745856498,2016-03-25
"2430",346600.043490014,579271.696769031,2016-03-25
"2431",351822.832131537,568537.833054718,2016-03-25
"2432",359247.77230146,568461.681343541,2016-03-25
"2433",357975.189303413,580652.129255002,2016-03-25
"2434",355257.610835314,581224.554367622,2016-03-25
"2435",355896.781478341,567428.137570841,2016-03-25
"2436",349938.855154634,568013.932203469,2016-03-25
"2437",350046.1151107,567821.86065431,2016-03-25
"2438",356799.265347632,583545.306631262,2016-03-25
"2440",356834.031947154,564324.349195605,2016-03-26
"2442",358147.100265766,564389.212276523,2016-03-26
"2443",352144.036793593,569257.146050558,2016-03-26
"2444",351561.908966272,589897.733504151,2016-03-26
"2445",350312.805524437,587416.883145651,2016-03-26
"2446",352381.508977017,582597.695569632,2016-03-26
"2447",349766.588267851,586719.257216318,2016-03-26
"2448",357467.71075022,556748.452652407,2016-03-26
"2449",364317.812190469,565141.453939768,2016-03-26
"2450",350687.400092413,580968.285130301,2016-03-26
"2451",356491.098453545,577056.776632634,2016-03-26
"2452",349944.034164624,567831.920772378,2016-03-26
"2453",356116.511212221,564727.881398143,2016-03-26
"2454",350855.964233059,583600.857068549,2016-03-26
"2455",361945.863295012,568464.118199349,2016-03-26
"2456",357326.588041361,581273.682799761,2016-03-26
"2457",351589.338202395,585445.77395488,2016-03-26
"2458",353840.858307855,569560.187382623,2016-03-26
"2459",352585.086807447,571525.832592926,2016-03-26
"2460",346668.653976623,587862.192203285,2016-03-26
"2461",355629.158042681,592712.497715361,2016-03-26
"2462",345820.676734816,569903.33329257,2016-03-26
"2463",356867.894685272,563150.571989133,2016-03-26
"2464",347885.085206393,587889.948175916,2016-03-26
"2465",356264.085490416,570398.698621228,2016-03-26
"2466",353483.642231658,572108.647008892,2016-03-26
"2467",347317.529469701,585747.505493943,2016-03-26
"2468",356022.977606449,568109.341940192,2016-03-26
"2469",356592.650637273,586063.332460285,2016-03-26
"2470",356185.744176919,574796.311344581,2016-03-26
"2471",359269.965345154,572518.557819377,NA
"2472",351530.494094759,587773.279282768,2016-03-27
"2473",353149.026736842,567563.463492997,2016-03-27
"2474",346291.929591476,567901.194227402,2016-03-27
"2475",356163.738114706,591609.48234647,2016-03-27
"2476",348193.818998224,579208.993055168,2016-03-27
"2477",353732.705604667,577736.777176035,2016-03-27
"2478",349364.015065227,584976.675490068,2016-03-27
"2479",353504.717632636,571380.715227124,2016-03-27
"2480",357793.872236834,555890.817241024,2016-03-27
"2481",345220.235240786,582229.799610794,2016-03-27
"2482",350042.490880729,582730.923587414,2016-03-27
"2484",348098.41821389,589808.332449008,2016-03-27
"2485",358006.336052584,558699.225426869,2016-03-27
"2486",348190.223382139,579311.045687286,2016-03-27
"2487",352657.926434192,567752.652238377,2016-03-27
"2488",355378.021441428,587551.640099621,2016-03-27
"2489",360686.066674237,567482.623913188,2016-03-27
"2490",354116.128650746,557160.008945617,2016-03-27
"2491",358894.774408465,555906.988009023,2016-03-27
"2492",361036.615757832,567832.274055182,2016-03-27
"2493",348853.124073838,570393.485189876,2016-03-27
"2494",361036.930595792,567824.612543589,2016-03-27
"2495",347687.582024466,583307.333351436,2016-03-27
"2496",354600.724398145,586312.892108247,2016-03-28
"2497",357092.198560675,565953.745465836,2016-03-28
"2498",350773.075581657,570863.495657402,2016-03-28
"2499",345023.614886612,587008.51872846,2016-03-28
"2500",360773.273872538,572115.662666335,2016-03-28
"2501",359631.840870907,561806.405360024,2016-03-28
"2502",357033.097205713,586794.854863845,2016-03-28
"2503",353505.033004955,585422.612106851,2016-03-28
"2504",347088.935954904,586855.181812996,2016-03-28
"2505",356610.027715401,565123.191872109,2016-03-28
"2506",360686.451082377,567476.518040504,2016-03-28
"2507",360044.841706496,565017.125649223,2016-03-28
"2508",359158.471448571,571725.442002432,2016-03-28
"2509",354828.150431399,556752.118385053,2016-03-28
"2510",352827.704188874,580797.905225128,2016-03-28
"2511",346326.015889511,569952.798198666,2016-03-28
"2512",357467.71075022,556748.452652407,2016-03-28
"2513",364060.822678811,562322.938824349,2016-03-28
"2514",357477.452190622,565854.753741188,2016-03-28
"2515",357504.938151774,562122.122277,2016-03-28
"2516",353505.033004955,585422.612106851,2016-03-28
"2517",364195.573574175,565138.467861129,2016-03-28
"2518",359426.62906219,566866.909448646,2016-03-28
"2520",358145.021741114,557498.319048466,2016-03-28
"2521",353100.504816209,571317.051703468,2016-03-28
"2522",347986.884416401,590037.615623093,2016-03-28
"2523",362098.225057924,567720.344367452,2016-03-28
"2524",359818.073441114,554400.259348763,2016-03-28
"2525",363606.67584366,564346.237850521,2016-03-28
"2526",356918.777735535,568589.372989045,2016-03-28
"2527",354020.142109944,581959.48640453,2016-03-28
"2528",352585.102348349,571523.722307711,2016-03-28
"2529",352590.870935155,592493.712179436,2016-03-28
"2530",348921.379604052,590621.922961537,2016-03-29
"2532",361833.96381395,566281.737206011,2016-03-29
"2533",353979.005506145,567787.718746314,2016-03-29
"2534",354490.079446497,588099.937328873,2016-03-29
"2535",358573.189478265,562279.729188868,2016-03-29
"2536",354130.141473531,585048.018016238,2016-03-29
"2537",347121.254221215,589906.85687809,2016-03-29
"2538",354017.390893847,572649.042848029,2016-03-29
"2539",355415.485502325,581283.430110312,2016-03-29
"2541",351128.143944331,582087.74116853,2016-03-29
"2542",353386.453481082,571960.746571482,2016-03-29
"2543",364003.522416936,564729.654704929,2016-03-29
"2544",350877.047583883,574510.443374289,2016-03-29
"2545",357652.428636278,565988.784235802,2016-03-29
"2546",359231.583397377,569050.799998023,2016-03-29
"2547",364473.254197184,565031.777012005,2016-03-29
"2548",350605.759382766,578431.093462391,2016-03-29
"2549",347537.911233711,585245.47338226,2016-03-29
"2550",358069.379828604,574651.003617613,2016-03-29
"2551",361201.812927473,571132.301470486,2016-03-29
"2552",354219.125683231,591543.593731982,2016-03-29
"2553",354490.079446497,588099.937328873,2016-03-29
"2554",351286.343440783,577908.355990923,2016-03-29
"2555",353126.176430357,587698.282353495,2016-03-29
"2556",355227.447321589,594814.736520007,2016-03-29
"2557",355376.791697216,565946.813016724,2016-03-29
"2558",348325.51080887,578774.031159504,2016-03-29
"2559",358529.680997139,562207.508821044,2016-03-29
"2560",359942.086097224,557960.960302357,2016-03-29
"2561",347438.87169422,579635.002665618,2016-03-29
"2562",362098.225057924,567720.344367452,2016-03-29
"2563",346994.124303719,579174.541671389,2016-03-29
"2564",355936.728363747,591373.869702322,2016-03-29
"2567",354039.327281851,593988.37742646,2016-03-29
"2568",348051.483789521,588807.444828237,2016-03-30
"2569",348370.03559924,579991.70450202,2016-03-30
"2570",345525.014100914,584467.330376358,2016-03-30
"2571",356246.362762896,564927.166997386,2016-03-30
"2572",355165.211266059,584279.325437598,2016-03-30
"2573",343271.351909597,592185.263066755,2016-03-30
"2574",350173.550728758,581157.248777399,2016-03-30
"2575",366315.481074935,560344.87484231,2016-03-30
"2576",355918.148888019,567024.218205527,2016-03-30
"2577",353033.473796607,570115.514310021,2016-03-30
"2578",357287.28755381,559111.632573261,2016-03-30
"2579",360831.505576462,570351.71793696,2016-03-30
"2580",352695.450422606,585755.458603698,2016-03-30
"2581",346575.022881502,590760.86636115,2016-03-30
"2582",353968.642530177,565701.352927338,2016-03-30
"2583",355858.404638491,566763.616614854,2016-03-30
"2584",352027.945463583,576786.1030132,2016-03-30
"2585",359420.900897227,567055.911037285,2016-03-30
"2586",357358.626679621,570970.442096334,2016-03-30
"2587",356381.682253877,569809.487445947,2016-03-30
"2588",354688.569609799,586934.154082703,2016-03-30
"2590",350383.509506385,566591.993920887,2016-03-30
"2591",354406.030373933,582701.081619147,2016-03-30
"2592",356755.111646446,563556.205438,2016-03-30
"2593",352444.923178673,588596.828331796,2016-03-30
"2594",349366.413104631,570211.18962297,2016-03-31
"2595",355111.900880105,579282.373900188,2016-03-31
"2596",360928.750520983,567884.670080691,2016-03-31
"2597",351054.376155063,583198.519375759,2016-03-31
"2598",364112.97060163,564322.764453192,2016-03-31
"2599",356440.258986923,585547.83321889,2016-03-31
"2600",350875.185447819,589037.268558693,2016-03-31
"2601",355086.609788203,594403.539111523,2016-03-31
"2602",352370.842673828,571993.433145456,2016-03-31
"2603",362157.653600937,569825.30410011,2016-03-31
"2604",356852.328193965,560111.378434452,2016-03-31
"2605",355129.016246621,567537.248672309,2016-03-31
"2606",353263.562572057,570200.19813959,2016-03-31
"2607",360685.830633253,567490.84147394,2016-03-31
"2608",360730.942829833,567710.375948254,2016-03-31
"2609",355342.943745312,587137.382069905,2016-03-31
"2610",356231.115904957,570268.815149558,2016-03-31
"2611",363889.282424664,565311.226033528,2016-03-31
"2612",362419.811620425,565787.652891889,2016-03-31
"2613",355366.765949045,569967.383712785,2016-03-31
"2614",352612.223037476,578275.682630455,2016-03-31
"2615",347319.681730182,578448.164740063,2016-03-31
"2616",359548.557332614,561164.483433495,2016-03-31
"2617",349532.80314049,586177.574562787,2016-03-31
"2618",355563.022341727,566510.067025488,2016-03-31
"2619",359261.477765398,563001.818562629,2016-03-31
"2620",349819.04923852,568623.216981263,2016-03-31
"2621",359006.075847014,558098.703188538,2016-03-31
"2622",349830.932240629,568218.440816221,2016-03-31
"2623",362980.370864131,565123.780434671,2016-03-31
"2624",351207.146803651,577168.031094742,2016-03-31
"2625",353606.825608484,563998.775047426,2016-04-01
"2626",356130.841760395,587761.930613171,2016-04-01
"2627",359221.551553007,569418.708573898,2016-04-01
"2628",352979.823327043,578889.763313602,2016-04-01
"2629",348156.087172436,583435.559426856,2016-04-01
"2630",362951.978919801,566270.718950607,2016-04-01
"2631",356625.882151503,582534.569605693,2016-04-01
"2632",352846.972449567,590734.929536735,2016-04-01
"2633",353535.194393786,570319.078181878,2016-04-01
"2634",345575.283908912,591250.438881604,2016-04-01
"2635",358188.260630132,556088.6033618,2016-04-01
"2638",345405.859984154,585059.260935225,2016-04-01
"2639",356350.043332555,586058.405869003,2016-04-01
"2640",353761.684215316,564035.924093038,2016-04-01
"2641",355282.622702976,559225.958222923,2016-04-01
"2642",359079.846857437,569677.784432478,2016-04-01
"2643",351425.080476138,582814.091589303,2016-04-01
"2644",351618.619887249,590407.876647789,2016-04-01
"2645",359092.582113421,564221.903831246,2016-04-01
"2646",352326.380935794,566932.499428172,2016-04-01
"2647",353511.120971459,571158.282264576,2016-04-01
"2648",360117.662209569,566080.832893203,2016-04-01
"2649",352693.326813384,571316.479136894,2016-04-01
"2650",355165.523850451,584271.108193847,2016-04-01
"2651",354823.290402647,582256.647298091,2016-04-01
"2652",362830.996236797,566940.996571825,2016-04-02
"2653",352623.181646696,594045.70473301,2016-04-02
"2654",352550.640070551,594042.945129009,2016-04-02
"2655",354098.11027986,583250.893051657,2016-04-02
"2656",360239.573779913,565271.346188544,2016-04-02
"2657",354224.050221707,565974.19160644,2016-04-02
